No,Date/Time,Altitude [m],Size fraction,Mass v [µg/m**3],Na+ [µg/m**3],[NH4]+ [µg/m**3],K+ [µg/m**3],Mg2+ [µg/m**3],Ca2+ [µg/m**3],Cl- [µg/m**3],[NO3]- [µg/m**3],[SO4]2- [µg/m**3],[C2O4]2- [µg/m**3],Br- [µg/m**3],C org [µg/m**3],EC [µg/m**3],TC [µg/m**3],Ca [ng/m**3],Ti [ng/m**3],V [ng/m**3],Cr [ng/m**3],Mn [ng/m**3],Fe [ng/m**3],Ni [ng/m**3],Cu [ng/m**3],Zn [ng/m**3],Pb [ng/m**3],As [ng/m**3],Se [ng/m**3],Sr [ng/m**3],Rb [ng/m**3],Ba [ng/m**3],La [ng/m**3],Ce [ng/m**3],Duration,Date/time end
14089680,2010-01-24 07:58:18,42,0.14 - 0.42 µm,81.66,0.2908,0.0083,0.0227,0.0008,0.15654,1.8448,0.2686,0.4702,0.0017,0.0004,0.054,0.0,0.111,136.51,0.0,0.2799,0.4906,0.9168,527.3087,0.387,0.123,0.926,0.0,0.0,0.0687,0.2365,0.0,1.768,0.9831,0.537,76436.0,2010-01-25 05:12:14
1830099,2010-02-20 03:30:41,42,0.42 - 1.2 µm,37.388,0.0317,0.0128,0.0745,0.0,0.00629,0.0028,0.0443,0.7416,0.0192,0.0,0.038,0.021,0.196,97.68,0.0,0.1211,0.7567,0.0048,1636.5678,1.1039,0.355,0.911,0.0995,0.0,0.0185,1.2583,0.0,0.0,0.5312,0.0,92848.0,2010-02-21 05:18:09
7843798,2012-01-25 17:50:20,42,0.05 - 0.14 µm,7.563,2.6918,0.0134,0.0032,0.3514,2.10103,5.4134,0.0137,0.1972,0.0,0.0058,0.148,0.075,0.515,183.34,18.6866,0.0,0.4766,0.9893,0.0,0.0072,0.162,0.462,0.2446,0.5647,0.042,3.459,0.4909,0.0,66.1028,0.0,79159.0,2012-01-26 15:49:39
13398496,2010-03-19 11:29:15,42,0.05 - 0.14 µm,10.572,0.2953,0.1013,0.0141,0.0574,0.08447,3.7745,0.0682,1.3224,0.0053,0.0,0.005,0.068,0.488,193.64,21.6244,0.1799,0.0,0.0048,210.031,0.0701,0.01,2.729,0.0,0.0821,0.0327,2.463,9.3513,0.0,0.0,0.25,81079.0,2010-03-20 10:00:34
9933348,2011-02-27 00:58:23,42,0.14 - 0.42 µm,61.825,0.6954,0.0,0.0639,1.4807,0.00125,2.061,0.0161,1.1392,0.0268,0.0,0.14,0.003,0.25,199.72,0.0,0.0,8.6588,14.0903,59.0536,0.0072,0.814,2.442,0.0259,0.0,0.1217,175.998,0.4245,0.0,0.6302,0.0,83083.0,2011-02-28 00:03:06
15236730,2010-04-08 02:11:36,42,0.14 - 0.42 µm,0.009,1.3849,0.0435,0.07,0.0,0.00125,0.2354,0.0006,0.4852,0.031,0.0,1.192,0.029,0.249,0.0,0.0,0.0,0.0,2.061,105.0151,0.1253,0.17,7.014,0.4486,0.0,0.0043,5.2071,13.4617,3.534,0.7788,0.08,91804.0,2010-04-09 03:41:40
6701550,2011-04-22 12:55:28,42,1.2 - 3.5 µm,59.381,3.5975,0.0184,0.0025,0.0,0.01983,1.7459,0.0006,0.0428,0.0,0.0008,0.483,0.251,0.244,0.0,0.0,0.0753,0.0,0.0048,166.9243,0.8969,1.106,0.791,0.0,0.0307,0.0,175.998,0.572,1.7267,1.3464,0.0,82384.0,2011-04-23 11:48:32
5268352,2012-02-20 11:58:00,42,0.14 - 0.42 µm,13.866,1.3816,0.0051,0.1166,0.0,0.31714,1.5129,0.0272,0.7003,0.0828,0.0,0.0,0.066,0.157,1150.46,10.9475,0.347,0.7983,0.0048,1693.9762,0.0072,0.251,0.94,0.0,0.0,0.1293,175.998,0.1238,0.0,19.5111,0.0,80867.0,2012-02-21 10:25:47
6811991,2010-01-11 16:30:00,42,3.5 - 10 µm,127.094,0.2456,0.0019,0.2725,1.3101,0.011,0.8934,0.537,1.249,0.0055,0.0,1.18,0.063,0.154,0.0,1.2379,0.0,0.152,10.739,241.776,0.0072,0.289,0.85,5.0539,0.0321,0.0289,1.6132,34.3395,0.0,1.0228,0.0,89590.0,2010-01-12 17:23:10
2304216,2012-02-20 11:58:00,42,0.14 - 0.42 µm,40.931,0.9855,0.0299,0.03,0.0,0.04761,0.7077,0.0006,0.5734,0.0,0.0,0.05,0.026,0.184,944.44,5.355,0.0,0.25,0.0449,0.0,0.0072,0.01,2.451,0.0,0.0,0.0106,3.6226,0.0,0.0,49.8089,0.701,0.0,2012-02-20 11:58:00
12175939,2011-01-13 04:19:56,42,0.42 - 1.2 µm,70.561,0.0,0.0044,0.3071,0.415,0.11914,3.7613,0.0058,2.8827,0.0041,0.0,0.002,0.0,0.175,229.13,484.8415,0.0,0.3438,0.0048,91.4681,0.0072,0.324,0.125,0.0,0.0,0.0365,2.8222,0.0,0.0,3.3067,0.049,71804.0,2011-01-14 00:16:40
14613786,2012-02-02 18:09:43,42,0.05 - 0.14 µm,0.009,9.5783,0.0063,0.035,0.0213,0.75473,0.4651,0.0201,0.8825,0.0,0.0,0.06,0.076,0.311,0.0,3.2825,0.0,5.2384,0.0048,1691.3742,0.0072,0.01,0.867,0.3329,0.0873,0.0522,3.9618,0.4609,3.0371,0.0,0.0,0.0,2012-02-02 18:09:43
89390,2012-01-28 17:12:20,42,0.14 - 0.42 µm,16.945,0.0,0.0077,0.2866,0.0,0.00334,3.4095,0.0381,0.502,0.0007,0.0,0.167,0.0,0.2,0.0,12.9405,0.191,0.3776,0.0048,19.3247,0.2811,0.967,0.013,0.0,0.0176,0.0,3.3548,0.5062,0.0,0.3538,0.0,92354.0,2012-01-29 18:51:34
2282756,2010-05-15 18:47:51,42,0.42 - 1.2 µm,12.543,1.4933,0.0092,0.019,0.4652,0.16755,0.1235,0.0951,0.9817,0.0673,0.0,0.038,0.251,0.261,702.12,80.8866,0.617,0.436,0.0048,260.8504,0.0075,0.01,1.523,0.347,0.0147,0.0316,37.6512,0.5848,0.0,0.5031,0.0,0.0,2010-05-15 18:47:51
2899405,2011-02-27 12:57:38,42,0.42 - 1.2 µm,57.436,0.0,0.0073,0.0001,0.0,0.00125,0.9382,0.1598,3.9271,0.0114,0.0,0.212,0.518,0.101,1162.34,22.6201,0.6315,0.7257,0.0048,164.9501,0.0072,0.245,4.34,10.2331,0.0288,0.0671,3.9338,6.8246,1.1143,0.6754,0.0,84055.0,2011-02-28 12:18:33
14354822,2010-12-18 18:27:17,42,1.2 - 3.5 µm,7.421,0.1819,0.0012,0.0252,0.0,0.10984,0.4955,0.0006,0.3484,0.0031,0.0,0.0,0.031,0.129,0.0,534.7679,1.7899,0.2074,4.8522,0.0,0.0266,0.418,0.0,0.1126,0.0238,0.0171,20.8906,0.0444,0.0,0.9444,0.0,99966.0,2010-12-19 22:13:23
3522754,2011-03-13 01:51:23,42,1.2 - 3.5 µm,16.059,0.0,0.0,0.1804,0.0,0.52068,0.0028,0.3598,0.4978,0.004,0.0,0.575,0.006,0.074,78.49,14.9157,0.4581,0.834,0.0954,117.6603,0.0072,0.057,0.0,0.1304,0.2834,0.0434,175.998,0.0,0.0,0.0,0.0,69591.0,2011-03-13 21:11:14
4894815,2010-02-17 17:00:44,42,3.5 - 10 µm,22.311,0.2463,0.0,0.014,0.0,0.52161,1.3899,0.0069,0.1672,0.0,0.0,0.0,0.081,0.01,0.0,11.007,19.3967,0.6778,1.9363,75.2174,0.1673,0.63,2.82,0.2366,0.034,0.0315,2.8718,0.6658,0.0,0.8612,0.0,100696.0,2010-02-18 20:59:00
10450433,2010-03-12 15:58:51,42,0.14 - 0.42 µm,0.009,0.0694,0.0034,0.1494,0.0,1.12544,7.0859,0.5269,1.0482,0.029,0.0,0.152,0.015,0.892,0.0,15.4541,0.0,0.0,0.0048,159.2676,0.0906,0.01,3.998,0.0816,0.0241,0.0,4.2164,3.6608,35.9841,0.0,0.0,0.0,2010-03-12 15:58:51
1791489,2011-12-30 08:05:03,42,0.05 - 0.14 µm,2.392,1.3908,0.0028,0.0001,0.7314,0.00125,3.3392,0.2726,0.0,0.0,0.0014,0.067,0.049,0.647,0.0,7.0204,0.1484,1.063,0.0048,239.978,0.1096,2.647,1.397,0.0,0.0,0.0149,10.5952,0.0,0.0,1.1656,0.0,95160.0,2011-12-31 10:31:03
2079756,2010-01-15 01:57:35,42,1.2 - 3.5 µm,20.703,0.5419,0.0032,0.0115,0.0561,0.13002,0.833,0.3386,0.0,0.0079,0.0,0.059,0.0,0.343,0.0,0.0,0.0,0.0996,1.1401,0.0,0.6452,0.218,1.084,0.0,0.0,0.0108,0.6994,0.3933,4.6648,2.3802,0.0,0.0,2010-01-15 01:57:35
4666157,2012-01-30 00:01:21,42,3.5 - 10 µm,1.498,0.009,0.0,0.1686,0.0339,0.00125,3.4532,0.0135,2.8294,0.0,0.0,0.028,0.014,0.087,112.28,95.4245,2.0519,0.1026,0.0048,0.0,0.102,0.353,4.421,0.0,0.0015,0.0,3.6205,4.5802,0.0,0.0,0.0,89327.0,2012-01-31 00:50:08
8408798,2012-01-13 07:18:32,42,1.2 - 3.5 µm,43.094,0.0928,0.0121,0.2842,1.2658,0.11031,0.5869,0.3497,0.6172,0.11,0.0,0.097,0.082,0.137,1767.29,12.647,0.0299,0.8113,0.0048,190.852,0.2304,0.078,0.149,0.0,0.0,0.0022,116.3058,0.0,0.0,0.6677,0.0,93383.0,2012-01-14 09:14:55
3590224,2011-11-20 04:28:29,42,0.42 - 1.2 µm,0.009,0.0,0.0104,0.1306,0.0267,0.0189,1.4317,0.1121,2.5358,0.0163,0.0055,0.061,0.0,0.488,0.0,140.7279,0.2024,0.7281,0.0048,101.8744,1.4595,0.179,0.0,0.0,0.146,0.0331,3.973,9.257,1.0182,0.1633,0.0,85792.0,2011-11-21 04:18:21
3350624,2012-02-20 11:58:00,42,0.42 - 1.2 µm,13.48,0.8856,0.0519,0.011,0.0,0.00125,0.8006,0.2301,0.0,0.004,0.0,0.0,0.0,0.476,0.0,21.8272,0.0356,0.4509,0.0048,0.0,0.0072,0.175,1.686,0.1147,0.0104,0.0021,15.523,0.2926,0.0,0.4271,0.0,0.0,2012-02-20 11:58:00
3837652,2010-04-09 07:33:31,42,1.2 - 3.5 µm,16.472,0.0,0.0274,0.0001,0.4231,0.69068,6.9387,0.2152,1.1709,0.0,0.0007,0.072,0.299,0.457,62.87,20.0862,0.0084,6.2153,0.0048,1655.1479,0.16,0.353,0.778,0.3055,0.697,0.0163,51.4585,0.0695,18.3924,0.5322,0.554,88954.0,2010-04-10 08:16:05
8949785,2010-04-03 06:29:24,42,3.5 - 10 µm,3.465,0.2036,0.0087,0.0001,0.0509,0.00125,0.2038,0.514,0.6477,0.0465,0.0,0.986,0.0,0.275,112.17,14.3481,0.0,1.3821,0.0048,1025.4562,0.1353,0.343,5.749,0.0,0.0,0.0155,3.6573,0.0,0.0,1.0854,0.0,83645.0,2010-04-04 05:43:29
6780319,2010-04-26 21:47:16,42,0.42 - 1.2 µm,7.618,0.2266,0.0003,0.0001,0.0,1.49264,1.0006,0.0345,0.7094,0.0149,0.0,0.0,0.152,0.173,209.24,10.7246,7.4947,0.6612,0.0048,188.1413,0.1227,0.338,1.0,0.0619,0.7666,0.0395,2.4005,0.0,0.0,0.0,0.0,90618.0,2010-04-27 22:57:34
2440583,2010-01-11 16:30:00,42,0.05 - 0.14 µm,1.228,0.0,0.0,0.0214,0.0,0.0957,0.1201,0.0006,3.0097,0.0058,0.0008,0.06,0.0,1.498,2340.57,6.5077,0.0204,0.0,0.4559,218.9971,0.0072,0.097,0.682,0.0,0.0059,0.0341,31.7158,0.6787,0.0,4.4729,0.0,76771.0,2010-01-12 13:49:31
10842318,2010-03-15 15:02:05,42,3.5 - 10 µm,6.43,0.0,0.0079,0.0197,0.0,0.02963,4.0404,0.0006,0.5435,0.013,0.0,1.323,0.0,0.039,2149.17,17.0587,0.0,10.9083,0.0048,0.0,0.194,0.076,1.773,0.0344,0.0,0.0369,10.0451,47.495,0.0,0.0,0.0,98162.0,2010-03-16 18:18:07
8621765,2011-01-13 17:38:02,42,3.5 - 10 µm,7.132,0.019,0.0475,0.0161,0.0415,0.11339,3.0328,0.0006,3.6397,0.0,0.0,0.139,0.025,0.1,0.0,9.0984,0.0,0.9735,4.1523,82.4017,1.2308,0.213,0.173,0.5973,0.0,0.0357,0.4915,2.9429,10.2625,0.0288,0.0,91035.0,2011-01-14 18:55:17
9628754,2010-03-09 15:30:15,42,0.14 - 0.42 µm,30.185,0.34,0.0,0.0122,0.1874,0.38211,0.892,0.0202,0.0,0.001,0.0,0.0,0.046,0.302,0.0,0.0,0.0,0.6642,0.0048,219.2581,0.3553,0.01,5.412,0.3493,0.0071,0.2353,7.8376,0.5476,0.0,0.7237,0.426,0.0,2010-03-09 15:30:15
16144948,2010-01-17 19:44:09,42,1.2 - 3.5 µm,8.549,0.2058,0.0,0.0001,0.0662,0.24223,1.8024,0.0006,0.0935,0.002,0.0,0.111,0.038,0.044,192.11,141.7539,0.0571,0.5623,3.5505,14.1442,0.0072,0.034,1.498,0.9924,0.1609,0.0693,0.0,0.0,0.0,6.7794,0.0,0.0,2010-01-17 19:44:09
5559758,2011-12-07 19:59:19,42,0.42 - 1.2 µm,6.411,0.0,0.0164,0.0374,0.0,1.63812,0.2735,0.0006,3.8869,0.0134,0.0009,0.0,0.05,0.667,45.22,367.7599,0.0,0.1603,0.0048,121.7658,0.1718,0.22,2.74,0.0,2.093,0.0,9.6904,0.7097,0.0,0.0,0.0,87438.0,2011-12-08 20:16:37
16283709,2012-02-20 11:58:00,42,1.2 - 3.5 µm,18.508,0.1869,0.031,0.0253,0.0161,0.1204,2.8294,0.0085,1.352,0.0028,0.0038,0.478,0.008,0.7,2591.68,133.1007,0.7093,0.8081,0.0048,150.26,0.2052,0.397,2.592,0.0,0.0,0.0213,0.0,0.5691,0.0,0.0,0.0,76962.0,2012-02-21 09:20:42
16017156,2010-02-03 00:51:36,42,1.2 - 3.5 µm,8.356,0.1628,0.0,0.2819,0.0,0.9993,0.3291,0.0006,2.4652,0.0072,0.0028,0.0,0.032,0.441,237.04,155.2248,0.1192,0.8286,0.0048,1524.1988,0.0072,0.291,1.631,0.126,0.0,0.0081,37.0372,4.9518,0.0,0.9252,0.0,89373.0,2010-02-04 01:41:09
5309869,2010-01-11 16:30:00,42,0.42 - 1.2 µm,99.048,2.3682,0.0,0.0139,0.0,0.70421,0.6188,0.0797,0.4592,0.008,0.0017,0.207,0.058,0.125,86.18,100.1698,0.2905,0.2996,0.0048,0.0,1.0555,1.27,0.193,2.6005,0.0141,0.0,4.5822,0.3988,0.0,3.6248,0.0,0.0,2010-01-11 16:30:00
16289569,2010-01-11 16:30:00,42,0.42 - 1.2 µm,29.363,2.9209,0.0132,0.0001,0.0036,0.44627,0.6893,0.0027,1.1942,0.0103,0.0,0.0,0.0,0.037,325.19,2.7481,0.0,0.3625,0.0048,143.9737,0.0072,0.129,6.745,0.081,0.0,0.0613,4.453,0.3461,0.0,0.0,0.0,91510.0,2010-01-12 17:55:10
12310230,2012-02-20 11:58:00,42,0.14 - 0.42 µm,2.713,0.8182,0.0,0.0001,0.0,0.3426,0.7583,0.0269,1.135,0.0002,0.0,0.049,0.012,0.01,0.0,353.9064,0.0,0.7671,0.0048,646.2072,0.0072,0.01,0.739,0.2118,0.0388,0.0725,45.2821,0.0,0.0,1.0157,0.682,90177.0,2012-02-21 13:00:57
1587230,2011-02-26 08:28:25,42,0.42 - 1.2 µm,11.433,0.0033,0.0187,0.0001,0.0,0.30466,3.6194,0.0031,0.0,0.0048,0.0012,0.0,0.016,0.254,14.1,9.4399,0.4626,3.9393,0.7883,0.0,0.0583,0.194,0.375,0.0,0.0233,0.035,16.9959,39.5667,0.0,0.394,0.0,87482.0,2011-02-27 08:46:27
9061274,2010-05-02 03:07:36,42,3.5 - 10 µm,11.534,0.0,0.0,0.0188,0.4581,0.143,0.1133,0.0257,1.2576,0.0737,0.0017,0.0,0.0,2.242,0.0,21.1178,0.1324,0.6059,0.0048,8.4822,0.0072,0.01,0.89,0.0,0.0228,0.041,10.6027,0.0,0.0,0.0,0.135,0.0,2010-05-02 03:07:36
7242749,2010-01-11 16:30:00,42,0.05 - 0.14 µm,8.326,0.0,0.0027,0.0155,0.0,0.07779,1.9678,0.0006,0.587,0.0072,0.0,0.214,0.233,0.271,620.34,88.9921,0.8157,0.5019,0.0048,2130.5456,0.2495,0.01,2.837,0.3404,0.0066,0.0019,18.4118,0.2012,0.0,4.1467,0.0,80573.0,2010-01-12 14:52:53
3134363,2010-01-30 00:33:54,42,0.05 - 0.14 µm,22.477,0.1866,0.0074,0.0152,0.0044,0.55859,0.5595,0.029,3.4921,0.0,0.0,0.246,0.007,0.199,262.76,11.8173,0.2975,8.9748,0.0048,226.5027,0.0072,0.01,2.403,0.0,0.0,0.0,14.6366,0.5748,0.0,0.0,0.0,22973.0,2010-01-30 06:56:47
14020625,2012-02-20 11:58:00,42,3.5 - 10 µm,3.708,3.4759,0.0131,0.0237,0.0,0.48096,0.1369,0.2313,2.4065,0.0,0.0,0.0,0.102,0.096,1151.99,299.9728,0.0,0.323,0.0048,136.347,0.1907,0.01,0.804,0.3977,0.1085,0.06,32.8621,0.4485,0.0,0.0,0.0,0.0,2012-02-20 11:58:00
266744,2011-02-27 21:30:10,42,0.42 - 1.2 µm,34.035,0.0,0.0,0.0077,0.0,0.02352,0.3759,0.0638,0.0251,0.0048,0.0,0.208,0.0,0.076,1854.52,138.1851,0.0,0.309,0.0048,0.0,0.1469,0.312,1.031,0.1034,0.0438,0.0,1.5143,0.7711,0.1947,0.0,0.765,94384.0,2011-02-28 23:43:14
4209902,2010-03-17 03:18:52,42,0.42 - 1.2 µm,10.41,0.1855,0.0,0.0001,0.1222,0.15344,2.0729,0.4557,1.2215,0.0203,0.0,0.0,0.033,0.693,633.19,6.7831,0.0,0.7203,0.5425,0.0,0.0072,0.204,4.485,0.0,0.0528,0.0347,109.3853,0.5225,0.0,2.2176,1.149,0.0,2010-03-17 03:18:52
2475494,2012-02-20 11:58:00,42,1.2 - 3.5 µm,1.014,1.6718,0.0,0.0044,0.0437,0.41874,0.0028,0.0245,0.7012,0.0,0.0,0.12,0.0,0.033,287.47,10.5229,0.1973,0.0,0.0048,90.9259,0.2442,0.071,1.072,0.0,0.0394,0.0401,3.588,0.0,0.0,3.4148,0.0,99587.0,2012-02-21 15:37:47
7202817,2012-02-06 10:31:12,42,0.42 - 1.2 µm,7.637,0.0,0.0349,0.1594,0.0,0.05547,0.6342,0.0304,0.508,0.0037,0.0176,0.163,0.048,0.108,0.0,0.0,0.2203,0.0409,2.6323,192.3981,0.5318,0.01,1.286,0.4348,0.0321,0.0122,1.9516,0.1617,1.2497,0.7689,0.0,4638.0,2012-02-06 11:48:30
16777050,2010-02-12 20:30:41,42,0.14 - 0.42 µm,73.177,0.5016,0.0036,0.1045,0.1955,0.63837,0.3535,0.0658,0.3988,0.0025,0.0,0.02,0.009,0.636,239.62,0.0,0.9943,0.283,0.0048,120.8053,0.0072,1.176,2.669,0.0,0.0281,0.2375,0.0,0.7043,0.0,0.9152,0.0,21176.0,2010-02-13 02:23:37
151150,2010-01-24 19:18:36,42,1.2 - 3.5 µm,50.73,1.1888,0.006,0.0001,0.0,0.28073,2.8406,0.0006,3.4342,0.0233,0.0,0.057,0.127,0.127,1482.86,21.4363,0.0,8.3174,3.7196,173.6419,0.3111,1.637,0.487,1.4548,0.0343,0.0,0.0,0.0153,0.0,0.0,0.0,98375.0,2010-01-25 22:38:11
4998406,2011-02-04 20:20:06,42,0.05 - 0.14 µm,0.009,1.1804,0.0008,0.1477,0.2966,0.10514,0.7832,0.5374,0.0,0.0022,0.0,0.54,0.068,0.0,0.0,21.1972,0.2564,0.4657,1.6954,0.0,0.0072,0.148,5.422,0.0,0.0,0.0367,3.4718,8.3313,0.2466,4.2805,0.0,82853.0,2011-02-05 19:20:59
5647367,2010-03-24 17:45:37,42,3.5 - 10 µm,12.747,0.0,0.0,0.0734,0.0079,0.07699,0.0028,0.0106,0.2229,0.0165,0.0,0.883,0.259,0.184,284.84,8.7692,0.0,0.4747,0.0048,70.2298,0.0072,0.244,1.419,0.0,0.078,0.0043,16.1749,0.1878,0.0,0.0,0.285,98039.0,2010-03-25 20:59:36
10666930,2011-03-20 22:33:30,42,0.05 - 0.14 µm,12.751,0.0,0.0028,0.0164,0.0,0.28798,6.1755,0.0006,0.4256,0.0,0.0003,0.719,0.17,0.262,126.49,1.8352,0.7447,0.561,44.3613,0.0,0.059,0.216,0.856,0.0,0.0,0.012,4.0242,0.6042,0.0,9.5647,0.0,0.0,2011-03-20 22:33:30
15702528,2010-12-15 15:44:15,42,1.2 - 3.5 µm,4.555,0.0,0.0,0.4733,0.0505,0.40726,2.6242,0.0133,1.0757,0.0,0.0003,0.271,0.0,0.195,116.01,18.6242,1.1936,0.7674,1.2125,287.8463,0.128,0.31,1.518,0.0,0.0004,0.0368,4.3225,0.0,0.0,0.0454,0.0,79704.0,2010-12-16 13:52:39
9259449,2011-01-26 19:55:29,42,0.42 - 1.2 µm,73.32,1.7556,0.0136,0.058,0.0,1.03951,0.5728,0.433,0.8814,0.0035,0.0,0.413,0.237,0.151,171.7,175.3191,0.2074,0.4515,0.7318,47.9772,0.0072,0.415,2.172,0.0,0.0413,0.1022,0.5255,4.6,2.2854,3.3266,0.0,94835.0,2011-01-27 22:16:04
19558,2010-01-11 16:30:00,42,3.5 - 10 µm,40.862,0.0393,0.0152,0.0107,0.0,1.01113,0.6676,0.0497,0.1932,0.0142,0.0004,0.172,0.0,2.47,730.97,3.1627,0.0,0.7605,0.0048,0.0,0.0072,0.172,1.091,0.0,0.0,0.0032,9.0315,8.1878,0.6925,1.1489,0.0,99382.0,2010-01-12 20:06:22
15915158,2010-03-11 00:07:42,42,3.5 - 10 µm,7.038,0.8488,0.0034,0.061,0.3397,0.93149,1.2049,0.052,0.2138,0.0313,0.0,0.219,0.278,0.238,100.62,12.1403,0.0555,6.534,1.896,1201.8074,0.0072,0.01,0.573,0.1105,0.106,0.0278,3.1801,11.4671,12.6018,1.0025,0.12,80376.0,2010-03-11 22:27:18
1175481,2011-01-04 05:47:35,42,0.05 - 0.14 µm,2.753,1.1297,0.0321,0.0701,0.0,0.09769,2.5769,0.0006,0.5763,0.02,0.0041,0.0,0.088,0.095,0.0,19.9492,0.3708,0.1338,0.0048,172.7268,0.7304,0.322,0.815,1.4839,0.0258,0.036,3.5528,0.7419,1.6362,8.491,0.0,84417.0,2011-01-05 05:14:32
5118195,2010-02-05 05:56:43,42,0.05 - 0.14 µm,14.55,0.2851,0.0218,0.0001,0.0114,0.26267,4.1271,0.0006,0.551,0.0,0.0,0.113,0.015,0.165,49.84,21.3576,0.2983,0.0,2.3969,0.0,0.0072,0.012,0.148,0.0,1.7351,0.0304,3.5213,0.3158,9.2365,0.4528,0.0,95683.0,2010-02-06 08:31:26
15722547,2010-12-24 16:17:02,42,0.05 - 0.14 µm,12.342,1.4164,0.0,0.0032,0.0058,0.25595,0.5722,0.7663,1.3241,0.0009,0.0,0.176,0.023,0.088,173.18,2.6424,0.5256,0.7555,0.0048,0.0,0.0072,0.223,0.471,0.2857,2.1612,0.0026,45.2794,0.2052,0.0,11.2856,0.0,0.0,2010-12-24 16:17:02
14679522,2011-12-26 08:23:51,42,0.42 - 1.2 µm,37.53,1.1935,0.1285,0.0251,0.0406,0.39671,0.6581,0.0483,0.4364,0.0006,0.0,0.0,0.016,1.185,291.38,236.8761,0.0776,0.623,0.0048,177.1666,0.7081,0.293,0.653,0.3521,0.1276,0.0123,5.748,0.4664,0.9653,4.4879,0.0,81879.0,2011-12-27 07:08:30
2351302,2010-03-15 01:41:33,42,0.42 - 1.2 µm,0.009,0.0586,0.0,0.0001,0.1453,0.1286,1.8483,0.0006,0.2664,0.0064,0.0,0.0,0.091,0.324,0.0,15.8254,0.0,0.2192,1.0916,0.0,0.1423,0.091,2.39,0.0,0.0,0.1046,12.5108,28.1202,0.0,7.2791,0.0,0.0,2010-03-15 01:41:33
16283581,2012-01-31 21:34:11,42,0.05 - 0.14 µm,5.619,0.3569,0.0,0.0086,0.5309,0.09354,4.0283,0.0231,0.4471,0.0548,0.0,0.1,0.0,0.027,0.0,22.0726,0.0,0.0104,0.0048,191.2048,0.082,0.337,0.193,0.2535,0.1713,0.033,45.9114,0.4474,0.0,0.4885,0.0,0.0,2012-01-31 21:34:11
12424180,2010-12-11 06:00:37,42,1.2 - 3.5 µm,7.852,0.9287,0.0,0.0321,0.1325,0.21147,1.3776,0.1551,0.8201,0.0039,0.0,0.024,0.057,0.149,12.64,12.5366,0.0982,0.0,1.8665,0.0,0.4485,0.137,1.055,0.0,0.0503,0.0084,8.9753,10.4218,0.0,0.0,0.0,0.0,2010-12-11 06:00:37
717027,2011-01-17 04:27:49,42,0.05 - 0.14 µm,49.903,0.3636,0.0,0.0001,0.0052,0.36648,0.7454,0.0006,0.5098,0.0016,0.0,0.007,0.037,0.197,45.37,14.1218,0.0723,2.406,0.8071,0.0,0.2051,0.115,0.872,0.2782,0.0219,0.0439,25.4554,0.0685,23.7846,0.6359,0.0,90499.0,2011-01-18 05:36:08
8997096,2010-03-26 11:16:33,42,0.14 - 0.42 µm,6.218,1.8642,0.0,0.0279,0.0695,1.00985,9.057,0.2309,0.5572,0.0031,0.0,0.089,0.065,0.118,0.0,20.2186,0.2865,0.8977,0.0048,0.0,0.0072,0.249,0.015,0.0,0.0,0.0273,113.5842,0.2549,1.3269,2.7977,0.0,65151.0,2010-03-27 05:22:24
10338165,2011-12-25 01:02:40,42,0.14 - 0.42 µm,0.009,2.4092,0.0,0.2805,0.0918,0.03478,0.8969,0.03,0.1727,0.0009,0.0,0.163,0.0,0.674,30.73,9.0097,0.0,6.7198,25.952,1284.3619,0.3003,0.134,2.783,0.0,0.0,0.1805,1.2373,0.1911,0.0,0.3698,0.0,98127.0,2011-12-26 04:18:07
2855577,2012-01-13 06:18:11,42,1.2 - 3.5 µm,12.185,0.0,0.0414,0.0536,0.0649,0.03629,4.0678,0.0169,3.9116,0.0053,0.0001,0.045,0.0,1.592,116.36,64.472,0.0,0.2836,0.0048,136.7184,0.4766,0.286,0.24,0.0,0.0,0.0,0.0,0.4909,32.6932,7.0558,0.191,193317.0,2012-01-15 12:00:08
16277027,2012-01-03 10:43:11,42,0.42 - 1.2 µm,10.331,0.0,0.0,0.0016,0.1356,0.88028,0.5978,0.0791,1.0721,0.0093,0.0033,0.126,0.041,0.325,47.31,9.3551,0.6076,0.8025,0.0048,378.0273,0.0072,0.267,0.047,0.0,0.0226,0.0446,3.6643,0.6195,0.0,1.5474,0.0,84734.0,2012-01-04 10:15:25
2944721,2012-02-20 11:58:00,42,3.5 - 10 µm,96.627,1.1416,0.1326,0.0202,0.0,0.11269,3.2503,0.1469,0.1774,0.0,0.0,0.101,0.036,0.241,0.0,0.0,0.0,0.1304,2.448,0.0,0.3146,0.01,1.696,0.0,0.0,0.0127,4.5616,0.4798,2.5908,0.0,0.0,0.0,2012-02-20 11:58:00
15317418,2012-01-27 07:59:08,42,0.14 - 0.42 µm,0.811,0.254,0.0,0.0617,0.0033,0.00125,0.362,0.0726,0.6755,0.0151,0.0011,1.122,0.136,0.257,0.0,153.5084,0.3558,3.3135,0.0048,179.3099,0.3632,0.304,0.0,0.4934,0.0289,0.1097,2.862,22.7753,0.0,0.0857,0.0,0.0,2012-01-27 07:59:08
